1707514	26
1523143	26
1442055	20
1738801	19
1443361	19
1440980	19
1412556	19
1443348	18
1438085	18
1707598	17
1707425	17
1597113	17
1549887	17
1480219	17
1446842	17
1443373	17
1689044	16
1471182	16
1469708	16
1445363	16
1422658	16
1417052	16
1707576	15
1648856	15
1533815	15
1509840	15
1478005	15
1447147	15
1444611	15
1442734	15
1414195	15
1707372	13
1421252	13
1707587	12
1506536	12
1482103	12
1437697	12
